# id:14-28-14 
0.99,-0.99,0.89491774769199
0.35,-0.89,-0.69683469165669
0.47,-0.19,0.2769227316373
0.44,-0.68,-0.90170639450268
0.67,-0.9,-0.49396626737859
0.72,0.03,0.92397586727813
0.36,0.51,0.58071778134241
-0.31,-0.03,0.59834174740623
0.7,0.4,1.3411831148373
-0.32,-0.33,-0.13986173852137
0.38,-0.21,0.23596259122501
0.84,0.48,1.6257080438244
0.72,-0.01,1.3265119918382
0.69,-0.01,0.86238910620501
0.44,0.99,1.2187597518763
0.48,-0.59,-0.3511485817273
0.29,0.9,1.0647278149443
-0.92,0.54,2.3040798223646
-0.32,0.44,0.652230552706
0.75,0.9,2.1643343361482
-0.08,0.9,0.79168872040736
-0.02,0.3,0.183271767581
0.19,0.24,0.018193362821035
0.6,0.66,1.3914373447683
-0.39,0.9,1.2576738645734
-0.71,0.24,1.1054370867899
0.56,-0.71,0.46159242001157
-0.22,-0.3,-0.36748993387475
0.16,-0.56,-0.67315649745134
-0.46,-0.76,-0.3880595521712
-0.82,-0.98,0.58921129474665
0.54,0.21,0.74030936303044
0.44,-0.99,-0.67530932441725
-0.45,-0.66,-0.1393524722033
0.73,0.21,1.3947785841696
0.82,0.45,1.8922941608468
-0.43,0.2,0.93222791719088
-0.56,0.62,1.4639758327242
-0.86,0.09,1.60049341235
0.94,-0.08,1.3385662691374
0.77,0.66,1.8908413288856
0.04,0.9,1.0197618626677
0.88,0.26,1.8642636629656
-0.1,0.39,0.6056965325814
-0.15,0.84,0.63335220035074
-0.94,-0.43,1.2606957879667
0.31,1,0.97192180571528
0.48,0.01,0.51472734721775
0.7,-0.95,0.24566088126917
-0.33,-0.53,-0.44305336484624
0.26,0.6,0.82752517311656
0.32,0.6,0.60479686876598
-0.99,-0.28,1.5573073401487
0.89,-0.53,1.514625254585
-0.41,-0.57,-0.31344924755638
-0.11,0.95,0.87876753995762
-0.86,-0.44,1.2073682273463
0.79,0.15,1.2518639193145
0.28,0.99,1.3505358245053
-0.97,-0.52,1.6026168644133
-0.49,-0.8,-0.49231354631733
0.74,0.11,0.949570123151
-0.92,-0.9,0.70364409422805
-0.98,0.82,2.5592296427796
-0.48,-0.85,-0.48425717981538
-0.29,0.48,0.61173969706211
0.01,0.38,0.47070108310368
-0.67,0.76,1.634027502127
-0.84,-0.42,1.0478620190466
0.67,0,0.71881780367773
0.45,-0.64,-0.2134589041622
0.85,-0.58,0.79371410693614
-0.64,-0.63,0.63129839843926
0.14,0.88,0.93632732216487
0.68,0.28,1.2844046093783
-0.82,0.49,1.6728469091059
-0.07,0.11,0.18183611725011
-0.06,-0.52,-0.51179288299313
-0.67,0.96,2.0297301766592
0.39,-0.92,-0.8850637743159
0.87,-0.71,0.86107043622162
0.98,-0.16,1.8726911222525
0.44,-0.61,-0.011011638631064
0.2,0.53,0.30394338601528
0.35,0.8,0.90788710337651
-0.71,0.75,1.5386112685491
0.67,0.48,1.3606884708153
-0.27,0.79,0.85645398040237
0.46,0.01,0.53320136707105
0.58,-0.4,0.18694220226814
0.43,0.87,1.0439104344355
0.46,0.71,0.95199084099441
0.41,-0.26,0.21228109176657
0.01,-0.53,-0.53617879785718
-0.47,-0.82,-0.1201998766182
-0.02,0.95,1.3466288249059
-0.94,0.75,2.1449007150269
0.92,-0.88,0.9966338268615
-0.4,0.1,0.41479208027789
0.35,-0.21,0.2257940021436
0.03,0.27,0.54377073111862
-0.27,0.32,0.70396677438748
0.62,-0.53,0.28659657593594
0.43,0.38,0.61987932023682
-0.39,0.88,1.1867353074513
-0.98,-0.73,0.74905774903219
-0.63,0.08,0.80966887916171
-0.92,-0.65,1.1162809659589
0.36,-0.48,0.020229929621088
-0.58,-0.64,-0.29677249941045
-0.37,0.04,0.2036608164651
-0.54,0.71,1.0360045412296
-0.46,0.02,0.22027608505273
-0.83,0.42,1.838016653355
0.74,0.06,0.98152874200109
-0.73,-0.47,0.65632243944294
-0.7,-0.86,0.2941511241232
0.45,0.96,1.2454167584623
0.56,0.32,1.0944501795522
0.21,-0.76,-0.66837106533196
-0.66,-0.88,-0.06983026428741
0.79,-0.8,0.56730222126436
-0.51,-0.22,0.58730865583899
-0.9,0.57,2.4071323143927
-0.89,-0.39,0.75921862237401
-0.75,-0.57,0.53750727828224
0.26,-0.78,-0.45525109680049
0.93,0.52,2.1341657378582
0.39,0.13,0.64427339465656
-0.9,-1,0.34560839414715
-0.07,0.46,0.72742942947077
-0.31,0.5,0.6417544146587
-0.27,0.24,0.42717432288621
-0.54,0.35,1.189425652812
0.3,0.4,0.5357233085847
0.93,0.05,1.4429731695865
0.14,0.37,0.37252663725723
0.32,0.76,0.78182100377688
0.55,-0.81,-0.1222608432405
-0.68,-0.99,0.038486287115701
0.41,0.19,0.5372238621024
-0.34,0.35,0.25936792692542
0.19,-0.01,0.079790910450771
-0.73,0.96,1.8081819575756
-0.34,-0.38,-0.3932236017624
0.58,0.58,1.4156576555465
-0.53,-0.19,0.27467538967294
0.66,0.94,1.9502229143213
0.37,0.59,0.90883922068166
0.2,-0.86,-0.38627935911463
-0.35,0.08,0.33959649637337
0.27,0.31,0.68656796259764
0.98,-0.09,1.8238578037971
0.15,-0.38,-0.56193844917796
-0.11,-0.34,-0.39038222341816
-0.77,-0.52,0.52878489018776
-0.21,0.36,0.32879901988559
-0.14,-0.6,-0.8488272852575
0.59,0.95,1.2412489447964
0.76,-0.87,0.3153792886488
0.27,0.81,0.74843520366177
0.94,-0.76,1.0936760592178
0.76,-0.61,0.6602666782403
0.24,0.9,1.1811467055276
-0.12,-0.93,-0.98120259385528
-0.72,-0.28,0.95552379260968
-0.79,0.02,0.94200322184217
-0.01,0.25,0.14133525539426
0.81,-0.51,0.83526180780147
0.09,-0.28,-0.078287414398368
0.85,-0.1,1.2067200462381
-0.69,-0.51,0.38169760437241
0.99,-0.07,2.1411880019271
-1,0.73,2.6328294106885
0.78,0.03,0.93632681594962
-0.38,0.75,1.2665323409228
-0.37,-0.04,0.30839309639845
0.35,-0.3,0.0061585886796715
0.82,-0.49,0.67448051517513
0.72,-0.94,0.25195709025093
-0.07,0.8,1.038222370605
0.11,0.35,0.58005517046803
-0.31,-0.41,-0.63050590531037
-0.84,-0.86,0.73371328393037
-0.56,0.96,1.8631183369138
0.52,-0.78,-0.0087505335449375
-0.9,-0.22,1.5029109989063
-0.29,0.71,1.0371934478362
0.89,0.22,1.8624407860073
-0.95,-0.64,1.3877591067063
0.63,0.23,1.1923336872299
0.56,0.88,1.626224642923
0.1,-0.19,0.55355716684172
0.07,0.29,0.19020304696513
-0.94,-0.15,1.6640203292392
0.85,0.01,1.5722308174372
0.93,-0.32,1.935157194026
0.82,0.52,2.09023334009
0.12,-0.67,-0.70750805244493
